code_module,code_presentation,id_student,id_site,date,sum_click
AAA,2013J,2689958,546739,34,2
AAA,2013J,2689958,546657,34,2
AAA,2013J,2689958,546734,34,5
AAA,2013J,2689958,546654,34,1
AAA,2013J,2689958,546657,34,3
AAA,2013J,2691206,546614,34,1
AAA,2013J,2689958,546876,34,2
AAA,2013J,2594139,546723,34,4
AAA,2013J,2594139,546614,34,3
AAA,2013J,2586560,546876,34,3
AAA,2013J,2586560,546614,34,3
AAA,2013J,2586560,546883,34,8
AAA,2013J,2586560,546734,34,16
AAA,2013J,2586560,546657,34,3
AAA,2013J,2586560,546657,34,2
AAA,2013J,2574583,546738,34,10
AAA,2013J,2574583,546614,34,1
AAA,2013J,2606098,546668,34,1
AAA,2013J,2606098,546614,34,1
AAA,2013J,2606098,546879,34,1
AAA,2013J,2598871,546733,34,1
AAA,2013J,2598871,546739,34,9
AAA,2013J,2598871,546614,34,7
AAA,2013J,2598871,546734,34,2
AAA,2013J,2598871,546735,34,1
AAA,2013J,2598871,546657,34,1
AAA,2013J,2639641,546738,34,5
AAA,2013J,2639540,546883,34,1
AAA,2013J,2639641,546654,34,1
AAA,2013J,2639641,546654,34,2
AAA,2013J,2639540,546654,34,1
AAA,2013J,2639540,546657,34,6
AAA,2013J,2639540,546657,34,2
AAA,2013J,2639641,546876,34,1
AAA,2013J,2639540,546614,34,9
AAA,2013J,2639540,546654,34,1
AAA,2013J,2639540,546733,34,3
AAA,2013J,2639641,546614,34,3
AAA,2013J,2639641,546883,34,1
AAA,2013J,2639540,546876,34,1
AAA,2013J,2639540,546734,34,9
AAA,2013J,2613116,546668,34,1
AAA,2013J,2613116,546614,34,1
AAA,2013J,2613116,546879,34,1
AAA,2013J,2617002,546614,34,2
AAA,2013J,2617002,546883,34,1
AAA,2013J,2617002,546681,34,2
AAA,2013J,2617002,546670,34,1
AAA,2013J,2617002,546668,34,1
AAA,2013J,2617002,546876,34,1
AAA,2013J,2617002,546879,34,2
AAA,2013J,2617002,546719,34,2
AAA,2013J,2643002,546734,34,2
AAA,2013J,2643002,546614,34,4
AAA,2013J,2643002,546733,34,2
AAA,2013J,2641155,546657,34,1
AAA,2013J,2641155,546739,34,2
AAA,2013J,2641155,546734,34,7
AAA,2013J,2641155,546650,34,1
AAA,2013J,2641155,546650,34,1
AAA,2013J,2641155,546883,34,1
AAA,2013J,2641155,546614,34,8
AAA,2013J,2641155,546876,34,1
AAA,2013J,2641155,546657,34,4
AAA,2013J,2664024,546614,34,1
AAA,2013J,2664024,546733,34,3
AAA,2013J,2671132,546734,34,3
AAA,2013J,2671132,546614,34,1
AAA,2013J,2559575,546614,34,2
AAA,2013J,2559575,546733,34,1
AAA,2013J,2557283,546657,34,1
AAA,2013J,2557283,546654,34,2
AAA,2013J,2559575,546684,34,1
AAA,2013J,2557283,546614,34,2
AAA,2013J,2557283,546657,34,3
AAA,2013J,2557283,546650,34,2
AAA,2013J,2557283,546654,34,3
AAA,2013J,2555340,546876,34,1
AAA,2013J,2555340,546739,34,2
AAA,2013J,2555340,546883,34,1
AAA,2013J,2555340,546879,34,1
AAA,2013J,2555340,546668,34,1
AAA,2013J,2555340,546614,34,3
AAA,2013J,2555340,546734,34,14
AAA,2013J,2550279,546614,34,1
AAA,2013J,2550279,546734,34,3
AAA,2013J,2551220,546684,34,2
AAA,2013J,2551220,546614,34,1
AAA,2013J,2084066,546733,34,2
AAA,2013J,2084066,546657,34,7
AAA,2013J,2084066,546614,34,2
AAA,2013J,2084066,546734,34,1
AAA,2013J,2084066,546657,34,9
AAA,2013J,2083877,546738,34,5
AAA,2013J,2083877,546614,34,5
AAA,2013J,2084066,546738,34,6
AAA,2013J,2073016,546614,34,2
AAA,2013J,2073016,546986,34,1
AAA,2013J,2073016,546645,34,1
AAA,2013J,2073016,546883,34,1
AAA,2013J,2073016,546876,34,1
AAA,2013J,2073016,546662,34,1
AAA,2013J,2073016,546733,34,3
AAA,2013J,2065691,546614,34,4
AAA,2013J,2065691,546883,34,1
AAA,2013J,2065691,546879,34,2
AAA,2013J,2065691,546871,34,3
AAA,2013J,2065691,546876,34,1
AAA,2013J,2065691,546669,34,7
AAA,2013J,2065691,546667,34,11
AAA,2013J,2197016,546614,34,3
AAA,2013J,2197016,546739,34,8
AAA,2013J,2197016,546876,34,2
AAA,2013J,2197016,546883,34,2
AAA,2013J,2051699,546671,34,1
AAA,2013J,2051699,546668,34,1
AAA,2013J,2051699,546614,34,4
AAA,2013J,2051699,546672,34,1
AAA,2013J,2051699,546879,34,5
AAA,2013J,2051699,546670,34,1
AAA,2013J,2146792,546614,34,2
AAA,2013J,2146792,546738,34,7
AAA,2013J,2139353,546614,34,3
AAA,2013J,2139353,546876,34,3
AAA,2013J,2139353,546871,34,3
AAA,2013J,2139353,546733,34,12
AAA,2013J,2139353,546883,34,3
AAA,2013J,2139353,546723,34,8
AAA,2013J,2153153,546733,34,12
AAA,2013J,2153153,546657,34,1
AAA,2013J,2153153,546614,34,3
AAA,2013J,1801641,546614,34,2
AAA,2013J,1970390,546650,34,2
AAA,2013J,1970390,546614,34,16
AAA,2013J,1970390,546650,34,1
AAA,2013J,1970390,546657,34,7
AAA,2013J,1970390,546657,34,4
AAA,2013J,1758449,546650,34,1
AAA,2013J,1758449,546650,34,2
AAA,2013J,1758449,546739,34,7
AAA,2013J,1758449,546657,34,5
AAA,2013J,1758449,546876,34,2
AAA,2013J,1758449,546883,34,2
AAA,2013J,1758449,546657,34,6
AAA,2013J,1758449,546614,34,8
AAA,2013J,1758449,546733,34,1
AAA,2013J,1758449,546657,34,1
AAA,2013J,1758449,546734,34,16
AAA,2013J,1765788,546654,34,1
AAA,2013J,1765788,546614,34,3
AAA,2013J,1765788,546657,34,1
AAA,2013J,1746134,546657,34,2
AAA,2013J,1746134,546734,34,6
AAA,2013J,1746134,546614,34,1
AAA,2013J,1746134,546733,34,4
AAA,2013J,1746134,546657,34,4
AAA,2013J,1765788,546739,34,4
AAA,2013J,1765788,546657,34,8
AAA,2013J,1765788,546654,34,1
AAA,2013J,1765788,546734,34,14
AAA,2013J,1860318,546687,34,9
AAA,2013J,1860318,546682,34,3
AAA,2013J,1860318,546723,34,2
AAA,2013J,1860318,546657,34,1
AAA,2013J,1860318,546614,34,7
AAA,2013J,1847830,546657,34,5
AAA,2013J,1847830,546614,34,4
AAA,2013J,1847830,546654,34,2
AAA,2013J,1847830,546650,34,2
AAA,2013J,1847830,546650,34,1
AAA,2013J,1847830,546654,34,1
AAA,2013J,1847830,546657,34,5
AAA,2013J,1729319,546876,34,1
AAA,2013J,1729319,546883,34,1
AAA,2013J,1729319,546614,34,3
AAA,2013J,1729319,546733,34,18
AAA,2013J,2364471,546657,34,10
AAA,2013J,2364471,546654,34,1
AAA,2013J,2364471,546657,34,12
AAA,2013J,2364471,546614,34,1
AAA,2013J,2364471,546645,34,4
AAA,2013J,2364471,546650,34,2
AAA,2013J,2364471,546652,34,2
AAA,2013J,2364471,546654,34,4
AAA,2013J,2358056,546681,34,2
AAA,2013J,2358056,546614,34,1
AAA,2013J,2342426,546654,34,1
AAA,2013J,2342426,546654,34,1
AAA,2013J,2342426,546614,34,1
AAA,2013J,2391984,546614,34,2
AAA,2013J,2255601,546657,34,1
AAA,2013J,2268379,546614,34,1
AAA,2013J,606143,546657,34,3
AAA,2013J,606143,546668,34,1
AAA,2013J,606143,546654,34,2
AAA,2013J,606143,546879,34,1
AAA,2013J,606143,546645,34,1
AAA,2013J,606143,546654,34,2
AAA,2013J,606143,546614,34,3
AAA,2013J,606143,546657,34,3
AAA,2013J,550383,546614,34,1
AAA,2013J,544103,546733,34,8
AAA,2013J,544103,546723,34,2
AAA,2013J,544103,546614,34,6
AAA,2013J,544103,546876,34,1
AAA,2013J,544103,546883,34,1
AAA,2013J,588775,546657,34,5
AAA,2013J,588775,546734,34,18
AAA,2013J,588775,546668,34,1
AAA,2013J,588775,546654,34,2
AAA,2013J,588775,546614,34,10
AAA,2013J,588775,546654,34,3
AAA,2013J,588775,546879,34,1
AAA,2013J,588775,546657,34,4
AAA,2013J,498857,546733,34,5
AAA,2013J,498857,546723,34,1
AAA,2013J,498857,546684,34,4
AAA,2013J,498857,546614,34,5
AAA,2013J,489455,546871,34,5
AAA,2013J,489455,546948,34,3
AAA,2013J,489455,546654,34,2
AAA,2013J,489455,546883,34,5
AAA,2013J,489455,546734,34,1
AAA,2013J,489455,546657,34,1
AAA,2013J,489455,546668,34,4
AAA,2013J,489455,546739,34,29
AAA,2013J,489455,546657,34,2
AAA,2013J,489455,546614,34,23
AAA,2013J,489455,546654,34,1
AAA,2013J,489455,546879,34,5
AAA,2013J,489455,546876,34,6
AAA,2013J,386952,546668,34,1
AAA,2013J,386952,546657,34,1
AAA,2013J,386952,546614,34,5
AAA,2013J,386952,546657,34,5
AAA,2013J,386952,546879,34,1
AAA,2013J,386952,546733,34,4
AAA,2013J,386952,546738,34,6
AAA,2013J,396872,546668,34,1
AAA,2013J,396872,546614,34,2
AAA,2013J,396872,546879,34,2
AAA,2013J,383254,546614,34,2
AAA,2013J,383254,546871,34,1
AAA,2013J,383254,546879,34,1
AAA,2013J,383254,546667,34,4
AAA,2013J,390890,546614,34,3
AAA,2013J,390890,546654,34,1
AAA,2013J,390890,546654,34,2
AAA,2013J,388722,546614,34,4
AAA,2013J,388722,546657,34,1
AAA,2013J,388722,546654,34,1
AAA,2013J,512460,546733,34,1
AAA,2013J,512460,546734,34,5
AAA,2013J,512460,546681,34,1
AAA,2013J,512460,546714,34,7
AAA,2013J,512460,546871,34,1
AAA,2013J,512460,546879,34,1
AAA,2013J,512460,546719,34,1
AAA,2013J,512460,546876,34,2
AAA,2013J,512460,546614,34,4
AAA,2013J,414117,546723,34,2
AAA,2013J,414117,546614,34,2
AAA,2013J,414117,546684,34,1
AAA,2013J,508818,546614,34,1
AAA,2013J,444677,546733,34,3
AAA,2013J,444677,546668,34,1
AAA,2013J,444677,546879,34,1
AAA,2013J,444677,546614,34,4
AAA,2013J,444677,546733,35,5
AAA,2013J,444677,546614,35,1
AAA,2013J,401869,546614,35,1
AAA,2013J,401869,546733,35,4
AAA,2013J,386952,546614,35,1
AAA,2013J,386952,546734,35,3
AAA,2013J,392931,546654,35,2
AAA,2013J,392756,546614,35,1
AAA,2013J,392931,546883,35,1
AAA,2013J,392931,546650,35,2
AAA,2013J,392931,546876,35,2
AAA,2013J,392931,546650,35,1
AAA,2013J,392931,546614,35,3
AAA,2013J,392931,546719,35,6
AAA,2013J,392931,546654,35,3
AAA,2013J,392931,546871,35,1
AAA,2013J,392931,546879,35,2
AAA,2013J,392931,546681,35,6
AAA,2013J,392931,546657,35,3
AAA,2013J,392931,546657,35,2
AAA,2013J,392931,546668,35,1
AAA,2013J,405088,546719,35,3
AAA,2013J,405088,546681,35,1
AAA,2013J,405088,546614,35,3
AAA,2013J,498857,546614,35,9
AAA,2013J,498857,546733,35,2
AAA,2013J,498857,546657,35,1
AAA,2013J,498857,546734,35,1
AAA,2013J,498857,546879,35,1
AAA,2013J,498857,546667,35,3
AAA,2013J,512460,546883,35,1
AAA,2013J,512460,546894,35,1
AAA,2013J,512460,546614,35,1
AAA,2013J,512460,546734,35,2
AAA,2013J,512460,546879,35,1
AAA,2013J,512460,546739,35,3
AAA,2013J,512460,546876,35,2
AAA,2013J,368963,546733,35,6
AAA,2013J,368963,546614,35,2
AAA,2013J,368963,546734,35,11
AAA,2013J,368963,546871,35,1
AAA,2013J,364177,546733,35,3
AAA,2013J,364177,546684,35,1
AAA,2013J,364177,546614,35,1
AAA,2013J,365244,546614,35,1
AAA,2013J,365244,546654,35,1
AAA,2013J,365244,546654,35,1
AAA,2013J,333323,546614,35,1
AAA,2013J,321942,546645,35,1
AAA,2013J,321942,546739,35,18
AAA,2013J,321942,546657,35,1
AAA,2013J,321942,546734,35,4
AAA,2013J,321942,546654,35,4
AAA,2013J,321942,546614,35,12
AAA,2013J,321942,546725,35,1
AAA,2013J,321942,546883,35,4
AAA,2013J,321942,546654,35,1
AAA,2013J,321942,546657,35,4
AAA,2013J,321942,546879,35,2
AAA,2013J,321942,546647,35,1
AAA,2013J,321942,546650,35,3
AAA,2013J,321942,546647,35,1
AAA,2013J,321942,546876,35,4
AAA,2013J,324002,546654,35,1
AAA,2013J,324002,546614,35,7
AAA,2013J,324084,546647,35,1
AAA,2013J,324002,546738,35,5
AAA,2013J,324002,546654,35,3
AAA,2013J,324084,546654,35,4
AAA,2013J,324002,546879,35,4
AAA,2013J,324002,546883,35,1
AAA,2013J,324084,546614,35,9
AAA,2013J,324002,546876,35,1
AAA,2013J,324282,546614,35,1
AAA,2013J,324084,546654,35,2
AAA,2013J,324002,546668,35,4
AAA,2013J,324084,546738,35,4
AAA,2013J,324002,546734,35,5
AAA,2013J,324002,546654,35,2
AAA,2013J,335764,546614,35,6
AAA,2013J,335764,546647,35,1
AAA,2013J,335764,546650,35,1
AAA,2013J,335764,546657,35,4
AAA,2013J,335764,546650,35,1
AAA,2013J,335764,546657,35,6
AAA,2013J,335764,546647,35,1
AAA,2013J,319047,546614,35,1
AAA,2013J,344282,546668,35,1
AAA,2013J,344282,546614,35,1
AAA,2013J,344282,546879,35,1
AAA,2013J,345357,546739,35,1
AAA,2013J,345357,546738,35,3
AAA,2013J,345357,546614,35,2
AAA,2013J,346025,546654,35,2
AAA,2013J,346025,546654,35,1
AAA,2013J,346025,546654,35,1
AAA,2013J,346025,546614,35,4
AAA,2013J,346025,546654,35,2
AAA,2013J,174782,546614,35,5
AAA,2013J,174782,546657,35,5
AAA,2013J,175392,546647,35,2
AAA,2013J,174782,546647,35,1
AAA,2013J,174782,546647,35,1
AAA,2013J,175392,546614,35,10
AAA,2013J,174782,546650,35,2
AAA,2013J,175392,546657,35,8
AAA,2013J,174782,546657,35,3
AAA,2013J,172112,546654,35,4
AAA,2013J,172112,546650,35,1
AAA,2013J,172112,546647,35,1
AAA,2013J,172112,546654,35,2
AAA,2013J,172112,546645,35,1
AAA,2013J,172112,546652,35,1
AAA,2013J,172112,546650,35,1
AAA,2013J,172112,546614,35,2
AAA,2013J,172112,546647,35,1
AAA,2013J,172112,546645,35,1
AAA,2013J,172112,546654,35,1
AAA,2013J,172112,546657,35,3
AAA,2013J,172112,546654,35,3
AAA,2013J,172112,546657,35,3
AAA,2013J,175392,546657,35,3
AAA,2013J,175392,546876,35,3
AAA,2013J,175392,546900,35,1
AAA,2013J,175392,546734,35,10
AAA,2013J,175932,546614,35,1
AAA,2013J,175392,546883,35,3
AAA,2013J,175392,547017,35,1
AAA,2013J,175392,546647,35,1
AAA,2013J,175392,546879,35,2
AAA,2013J,229361,546876,35,3
AAA,2013J,229361,546614,35,7
AAA,2013J,229361,546738,35,9
AAA,2013J,229361,546733,35,9
AAA,2013J,229361,546883,35,3
AAA,2013J,227499,546657,35,1
AAA,2013J,227499,546734,35,7
AAA,2013J,227499,546739,35,4
AAA,2013J,227499,546883,35,2
AAA,2013J,227499,546647,35,2
AAA,2013J,227499,546650,35,3
AAA,2013J,227499,546614,35,10
AAA,2013J,227499,546650,35,2
AAA,2013J,227499,546647,35,1
AAA,2013J,227499,546657,35,1
AAA,2013J,184271,546614,35,3
AAA,2013J,184271,546733,35,5
AAA,2013J,184271,546657,35,1
AAA,2013J,184271,546657,35,2
AAA,2013J,184271,546738,35,4
AAA,2013J,180753,546876,35,1
AAA,2013J,180753,546734,35,4
AAA,2013J,180753,546614,35,2
AAA,2013J,180753,546883,35,1
AAA,2013J,183096,546883,35,1
AAA,2013J,183096,546876,35,1
AAA,2013J,183096,546614,35,2
AAA,2013J,183096,546734,35,6
AAA,2013J,187100,546647,35,1
AAA,2013J,187100,546614,35,2
AAA,2013J,187100,546657,35,2
AAA,2013J,187100,546650,35,2
AAA,2013J,155854,546614,35,3
AAA,2013J,155854,546738,35,7
AAA,2013J,155854,546657,35,4
AAA,2013J,155854,546657,35,3
AAA,2013J,200860,546654,35,1
AAA,2013J,200860,546614,35,2
AAA,2013J,200860,546654,35,1
AAA,2013J,62155,546681,35,3
AAA,2013J,62155,546732,35,11
AAA,2013J,62155,546734,35,11
AAA,2013J,62155,546735,35,6
AAA,2013J,62155,546684,35,9
AAA,2013J,62155,546662,35,3
AAA,2013J,62155,546733,35,11
AAA,2013J,62155,546723,35,5
AAA,2013J,62155,546725,35,4
AAA,2013J,62155,546719,35,3
AAA,2013J,62155,546614,35,1
AAA,2013J,62155,546739,35,11
AAA,2013J,62155,546738,35,5
AAA,2013J,62155,546731,35,5
AAA,2013J,52130,546614,35,1
AAA,2013J,52130,546684,35,4
AAA,2013J,77367,546614,35,2
AAA,2013J,71361,546734,35,9
AAA,2013J,71361,546614,35,4
AAA,2013J,71361,546654,35,1
AAA,2013J,71361,546738,35,5
AAA,2013J,71361,546650,35,1
AAA,2013J,71361,546657,35,1
AAA,2013J,71361,546654,35,2
AAA,2013J,38053,546657,35,2
AAA,2013J,38053,546657,35,3
AAA,2013J,38053,546614,35,5
AAA,2013J,91265,546879,35,1
AAA,2013J,91265,546733,35,4
AAA,2013J,91265,546614,35,6
AAA,2013J,91265,546668,35,1
AAA,2013J,116541,546657,35,7
AAA,2013J,116541,546733,35,1
AAA,2013J,116541,546734,35,2
AAA,2013J,116541,546657,35,2
AAA,2013J,116541,546879,35,1
AAA,2013J,116541,546668,35,1
AAA,2013J,116541,546614,35,7
AAA,2013J,113295,546657,35,11
AAA,2013J,113295,546657,35,4
AAA,2013J,113295,546883,35,2
AAA,2013J,113295,546738,35,22
AAA,2013J,113295,546614,35,11
AAA,2013J,113295,546876,35,2
AAA,2013J,113295,546723,35,3
AAA,2013J,104476,546733,35,2
AAA,2013J,104476,546614,35,1
AAA,2013J,147756,546614,35,5
AAA,2013J,147756,546668,35,2
AAA,2013J,147756,546879,35,2
AAA,2013J,137873,546739,35,8
AAA,2013J,137873,546734,35,1
AAA,2013J,137873,546614,35,1
AAA,2013J,123044,546672,35,1
AAA,2013J,123044,546879,35,3
AAA,2013J,123044,546614,35,1
AAA,2013J,123044,546670,35,1
AAA,2013J,123044,546671,35,1
AAA,2013J,129955,546733,35,1
AAA,2013J,129955,546734,35,3
AAA,2013J,129955,546614,35,5
AAA,2013J,145130,546614,35,1
AAA,2013J,145130,546684,35,1
AAA,2013J,258894,546654,35,1
AAA,2013J,258894,546657,35,5
AAA,2013J,258894,546650,35,1
AAA,2013J,258894,546647,35,1
AAA,2013J,258894,546647,35,1
AAA,2013J,258894,546650,35,1
AAA,2013J,258894,546657,35,3
AAA,2013J,258894,546614,35,7
AAA,2013J,258894,546739,35,6
AAA,2013J,255548,546647,35,2
AAA,2013J,255548,546734,35,4
AAA,2013J,255548,546614,35,2
AAA,2013J,255548,546647,35,1
AAA,2013J,256815,546614,35,1
AAA,2013J,248270,546654,35,1
AAA,2013J,248270,546654,35,1
AAA,2013J,248270,546645,35,1
AAA,2013J,248270,546614,35,26
AAA,2013J,268073,546719,35,2
AAA,2013J,268073,546883,35,1
AAA,2013J,268073,546876,35,1
AAA,2013J,268073,546654,35,1
AAA,2013J,268073,546614,35,3
AAA,2013J,268733,546614,35,1
AAA,2013J,238007,546739,35,3
AAA,2013J,238007,546614,35,2
AAA,2013J,241649,546879,35,1
AAA,2013J,241649,546614,35,1
AAA,2013J,241649,546668,35,1
AAA,2013J,312537,546647,35,1
AAA,2013J,312537,546650,35,3
AAA,2013J,312537,546657,35,4
AAA,2013J,312537,546614,35,30
AAA,2013J,312537,546650,35,2
AAA,2013J,312537,546657,35,8
AAA,2013J,312537,546647,35,2
AAA,2013J,281589,546614,35,1
AAA,2013J,306466,546723,35,5
AAA,2013J,306897,546614,35,1
AAA,2013J,306466,546614,35,3
AAA,2013J,306897,546734,35,1
AAA,2013J,306466,546733,35,2
AAA,2013J,306466,546684,35,8
AAA,2013J,296332,546647,35,1
AAA,2013J,296332,546739,35,2
AAA,2013J,296332,546647,35,1
AAA,2013J,296332,546614,35,2
AAA,2013J,298696,546738,35,4
AAA,2013J,298696,546614,35,1
AAA,2013J,291334,546657,35,2
AAA,2013J,294594,546614,35,1
AAA,2013J,291334,546657,35,1
AAA,2013J,291334,546650,35,1
AAA,2013J,291334,546614,35,2
AAA,2013J,2268379,546733,35,2
AAA,2013J,2268379,546654,35,2
AAA,2013J,2268379,546654,35,3
AAA,2013J,2268379,546614,35,2
AAA,2013J,2255601,546614,35,1
AAA,2013J,2255601,546734,35,3
AAA,2013J,2342426,546614,35,1
AAA,2013J,2342426,546734,35,1
AAA,2013J,2358056,546614,35,2
AAA,2013J,2358056,546681,35,4
AAA,2013J,2364471,546645,35,4
AAA,2013J,2364471,546650,35,9
AAA,2013J,2364471,546647,35,2
AAA,2013J,2364471,546614,35,21
AAA,2013J,2364471,546659,35,1
AAA,2013J,2364471,546652,35,3
AAA,2013J,2364471,546654,35,18
AAA,2013J,2364471,546657,35,11
AAA,2013J,2376496,546614,35,1
AAA,2013J,2364471,546876,35,1
AAA,2013J,2364471,546883,35,1
AAA,2013J,2364471,546657,35,5
AAA,2013J,2364471,546650,35,3
AAA,2013J,2364471,546647,35,1
AAA,2013J,2364471,546738,35,8
AAA,2013J,2364471,546737,35,3
AAA,2013J,2364471,546723,35,1
AAA,2013J,2364471,546654,35,17
AAA,2013J,2364471,546733,35,12
AAA,2013J,2532302,546681,35,1
AAA,2013J,2532302,546614,35,1
AAA,2013J,2412002,546739,35,4
AAA,2013J,2412002,546723,35,1
AAA,2013J,2412002,546734,35,2
AAA,2013J,2412002,546738,35,3
AAA,2013J,2412002,546614,35,5
AAA,2013J,2470694,546650,35,3
AAA,2013J,2470694,546738,35,9
AAA,2013J,2470694,546657,35,11
AAA,2013J,2470694,546654,35,2
AAA,2013J,2470694,546733,35,5
AAA,2013J,2470694,546645,35,1
AAA,2013J,2470694,546654,35,3
AAA,2013J,2470694,546652,35,2
AAA,2013J,2470694,546645,35,3
AAA,2013J,2470694,546614,35,13
AAA,2013J,2470694,546657,35,9
AAA,2013J,2482700,546734,35,2
AAA,2013J,2481901,546734,35,5
AAA,2013J,2481901,546614,35,6
AAA,2013J,2481901,546657,35,1
AAA,2013J,2482700,546657,35,3
AAA,2013J,2482700,546614,35,4
AAA,2013J,2482700,546657,35,7
AAA,2013J,2481901,546654,35,1
AAA,2013J,2521459,546614,35,1
AAA,2013J,2516503,546734,35,18
AAA,2013J,2516503,546614,35,4
AAA,2013J,2457256,546734,35,16
AAA,2013J,2457256,546614,35,1
AAA,2013J,2457256,546876,35,1
AAA,2013J,2458355,546739,35,3
AAA,2013J,2458355,546614,35,4
AAA,2013J,2458355,546876,35,2
AAA,2013J,2457256,546883,35,1
AAA,2013J,2458355,546883,35,2
AAA,2013J,2460080,546614,35,4
AAA,2013J,2460080,546654,35,2
AAA,2013J,2460080,546738,35,1
AAA,2013J,2460080,546654,35,4
AAA,2013J,2460080,546723,35,8
AAA,2013J,2460080,546733,35,2
AAA,2013J,1640609,546657,35,3
AAA,2013J,1640609,546657,35,7
AAA,2013J,1640609,546614,35,5
AAA,2013J,1640609,546657,35,9
AAA,2013J,1626710,546654,35,3
AAA,2013J,1626710,546650,35,1
AAA,2013J,1626710,546614,35,8
AAA,2013J,1626710,546650,35,6
AAA,2013J,1626710,546647,35,2
AAA,2013J,1626710,546657,35,1
AAA,2013J,1626710,546657,35,9
AAA,2013J,1626710,546684,35,9
AAA,2013J,1626710,546657,35,2
AAA,2013J,1626710,546654,35,1
AAA,2013J,1626710,546657,35,4
AAA,2013J,1626710,546647,35,1
AAA,2013J,1626710,546650,35,3
AAA,2013J,1626710,546654,35,2
AAA,2013J,1035023,546733,35,1
AAA,2013J,1035023,546614,35,4
AAA,2013J,1035023,546734,35,4
AAA,2013J,1035023,546738,35,2
AAA,2013J,1035023,546684,35,1
AAA,2013J,1414443,546871,35,1
AAA,2013J,1414443,546652,35,1
AAA,2013J,1414443,546657,35,1
AAA,2013J,1414443,546681,35,1
AAA,2013J,1414443,546657,35,7
AAA,2013J,1414443,546900,35,1
AAA,2013J,1414443,546689,35,1
AAA,2013J,1414443,546719,35,7
AAA,2013J,1414443,546883,35,2
AAA,2013J,1414443,546732,35,2
AAA,2013J,1414443,546986,35,1
AAA,2013J,1414443,546876,35,2
AAA,2013J,1414443,546652,35,1
AAA,2013J,1414443,546879,35,2
AAA,2013J,1414443,546614,35,19
AAA,2013J,1465690,546954,35,1
AAA,2013J,1465690,546733,35,16
AAA,2013J,1465690,546876,35,2
AAA,2013J,1465690,546614,35,13
AAA,2013J,1465690,546883,35,2
AAA,2013J,1465690,546647,35,1
AAA,2013J,1465690,546871,35,1
AAA,2013J,1465690,546647,35,1
AAA,2013J,1465690,546684,35,2
AAA,2013J,1465690,546657,35,5
AAA,2013J,1465690,546738,35,6
AAA,2013J,1465690,546948,35,1
AAA,2013J,1488959,546733,35,6
AAA,2013J,1488959,546654,35,7
AAA,2013J,1488959,546659,35,1
AAA,2013J,1488959,546654,35,7
AAA,2013J,1488959,546657,35,6
AAA,2013J,1488959,546657,35,7
AAA,2013J,1488959,546614,35,5
AAA,2013J,1518989,546657,35,8
AAA,2013J,1518989,546647,35,1
AAA,2013J,1518989,546647,35,2
AAA,2013J,1518989,546738,35,5
AAA,2013J,1518989,546883,35,3
AAA,2013J,1518989,546876,35,3
AAA,2013J,1518989,546734,35,2
AAA,2013J,1518989,546733,35,17
AAA,2013J,1518989,546657,35,5
AAA,2013J,1518989,546650,35,1
AAA,2013J,1518989,546614,35,7
AAA,2013J,1518989,546654,35,1
AAA,2013J,1105478,546654,35,4
AAA,2013J,1105478,546883,35,1
AAA,2013J,1105478,546614,35,9
AAA,2013J,1105478,546645,35,1
AAA,2013J,1105478,546654,35,27
AAA,2013J,1105478,546654,35,26
AAA,2013J,1105478,546876,35,1
AAA,2013J,1105478,546657,35,2
AAA,2013J,1105478,546654,35,1
AAA,2013J,905042,546614,35,1
AAA,2013J,905042,546734,35,2
AAA,2013J,949618,546650,35,2
AAA,2013J,958987,546734,35,1
AAA,2013J,958987,546614,35,1
AAA,2013J,949618,546657,35,1
AAA,2013J,949618,546654,35,1
AAA,2013J,949618,546614,35,2
AAA,2013J,949618,546657,35,3
AAA,2013J,949618,546654,35,2
AAA,2013J,704156,546883,35,1
AAA,2013J,704156,546876,35,2
AAA,2013J,704156,546739,35,10
AAA,2013J,704156,546614,35,2
AAA,2013J,969076,546879,35,2
AAA,2013J,971027,546738,35,10
AAA,2013J,978739,546647,35,1
AAA,2013J,978739,546647,35,1
AAA,2013J,971027,546614,35,2
AAA,2013J,969076,546657,35,8
AAA,2013J,978739,546986,35,2
AAA,2013J,969076,546668,35,2
AAA,2013J,978739,546614,35,9
AAA,2013J,978739,546657,35,13
AAA,2013J,978739,546657,35,3
AAA,2013J,969076,546647,35,1
AAA,2013J,969076,546657,35,3
AAA,2013J,978739,546738,35,11
AAA,2013J,969076,546614,35,5
AAA,2013J,969076,546647,35,1
AAA,2013J,760729,546657,35,3
AAA,2013J,760729,546650,35,2
AAA,2013J,760729,546735,35,3
AAA,2013J,760729,546614,35,4
AAA,2013J,760729,546657,35,4
AAA,2013J,760729,546650,35,1
AAA,2013J,1729319,546657,35,1
AAA,2013J,1729319,546873,35,1
AAA,2013J,1729319,546614,35,3
AAA,2013J,1729319,546650,35,1
AAA,2013J,1729319,546654,35,1
AAA,2013J,1729319,546654,35,13
AAA,2013J,1729319,546654,35,16
AAA,2013J,1801641,546614,35,1
AAA,2013J,1889511,546614,35,1
AAA,2013J,1889511,546733,35,2
AAA,2013J,1847830,546647,35,2
AAA,2013J,1847830,546647,35,1
AAA,2013J,1847830,546657,35,4
AAA,2013J,1847830,546739,35,4
AAA,2013J,1847830,546734,35,13
AAA,2013J,1847830,546657,35,7
